Rainfall,AvgTemp,RelativeHumidity,SoilTemp,Sand,PHLevel,Phosphorus,Potassium,Clay,ProductionArea,PRODUCTION
1341.81,19.09,57.5275,18.35,44.256,6.9,119.65,422.23,21.254,12555.4,29251.75
51.85,18.46583333333333,58.315,17.6975,44.256,6.9,119.65,422.23,21.254,12555.4,29251.75
49.66,18.2325,62.44833333333333,17.624166666666667,44.256,6.9,119.65,422.23,21.254,12555.4,29251.75
583.9499999999999,10.004166666666666,52.689166666666665,9.704166666666667,45.95,6.7,132.05,471.65,10.08,6000.0,9600.0
666.69,10.103333333333332,55.05916666666667,9.7075,45.95,6.7,132.05,471.65,10.08,6000.0,9600.0
834.85,9.425,58.8425,9.023333333333332,45.95,6.7,132.05,471.65,10.08,5800.0,9400.0
710.12,10.134166666666667,58.211666666666666,9.75,45.95,6.7,132.05,471.65,10.08,5975.0,9500.0
965.07,9.585,60.90083333333333,8.917499999999999,45.95,6.7,132.05,471.65,10.08,5975.0,9500.0
864.04,9.635833333333332,61.02166666666667,9.220833333333331,45.95,6.7,132.05,471.65,10.08,5965.0,4255.0
682.07,10.351666666666668,53.31,10.0275,45.95,6.7,132.05,471.65,10.08,5265.0,5550.0
939.54,10.398333333333332,56.5825,9.9475,45.95,6.7,132.05,471.65,10.08,5265.0,6000.0
1000.08,9.380833333333332,63.87916666666666,8.845833333333333,45.95,6.7,132.05,471.65,10.08,5300.0,6500.0
640.55,9.4475,60.95666666666667,9.206666666666669,45.95,6.7,132.05,471.65,10.08,5965.0,13312.0
1084.87,9.571666666666667,69.2225,8.951666666666666,45.95,6.7,132.05,471.65,10.08,4480.0,12096.0
752.31,9.748333333333331,63.0075,9.2825,45.95,6.7,132.05,471.65,10.08,4450.0,12300.0
753.0,9.8425,64.8475,9.4625,45.95,6.7,132.05,471.65,10.08,5092.0,8967.75
615.44,10.92,57.01333333333334,10.504166666666666,45.95,6.7,132.05,471.65,10.08,5092.0,8967.75
762.4599999999999,10.476666666666668,61.1125,10.2675,45.95,6.7,132.05,471.65,10.08,5092.0,8967.75
24.09,10.218333333333332,59.93416666666667,9.856666666666667,45.95,6.7,132.05,471.65,10.08,5092.0,8967.75
27.18,9.325833333333334,65.27583333333332,8.91,45.95,6.7,132.05,471.65,10.08,5092.0,8967.75
480.89,17.095,50.97916666666666,16.8775,45.05,6.0,138.03,385.23,13.13,4900.0,8575.0
1241.72,16.360833333333336,61.60916666666666,15.723333333333334,45.05,6.0,138.03,385.23,13.13,4835.0,9636.0
1066.27,16.576666666666664,59.26666666666667,15.925,45.05,6.0,138.03,385.23,13.13,4741.0,9600.0
1096.05,16.74083333333333,61.005,16.136666666666667,45.05,6.0,138.03,385.23,13.13,4741.0,9600.0
1182.71,16.348333333333333,64.04,15.705,45.05,6.0,138.03,385.23,13.13,4785.0,9472.0
1314.43,16.345833333333335,64.14416666666666,15.849166666666669,45.05,6.0,138.03,385.23,13.13,4680.0,7914.0
869.93,17.1725,55.50416666666666,16.659166666666668,45.05,6.0,138.03,385.23,13.13,4680.0,7914.0
1006.37,17.321666666666665,57.76833333333334,16.91,45.05,6.0,138.03,385.23,13.13,4680.0,7914.0
1084.54,16.229166666666668,63.781666666666666,15.731666666666667,45.05,6.0,138.03,385.23,13.13,4800.0,9600.0
1006.99,16.474999999999998,56.682500000000005,15.956666666666669,45.05,6.0,138.03,385.23,13.13,4810.0,12101.0
1423.04,16.229166666666668,64.50666666666667,15.648333333333332,45.05,6.0,138.03,385.23,13.13,4800.0,10100.0
1370.14,16.588333333333335,63.57750000000001,15.847499999999998,45.05,6.0,138.03,385.23,13.13,4790.0,10298.0
1276.56,16.655833333333334,64.49583333333334,15.972499999999998,45.05,6.0,138.03,385.23,13.13,4776.0,9393.666666666666
1210.85,17.2525,61.5425,16.434166666666666,45.05,6.0,138.03,385.23,13.13,4776.0,9393.666666666666
1171.5800000000002,17.2,62.9375,16.518333333333334,45.05,6.0,138.03,385.23,13.13,4776.0,9393.666666666666
33.52,16.584166666666665,61.57083333333333,16.05,45.05,6.0,138.03,385.23,13.13,4776.0,9393.666666666666
43.6,16.549166666666668,65.82166666666667,16.016666666666666,45.05,6.0,138.03,385.23,13.13,4776.0,9393.666666666666
678.79,15.335,59.93,15.324166666666668,60.0,6.4,58.54,466.35,22.11,2700.0,6318.0
988.85,15.054166666666667,65.87,14.896666666666668,60.0,6.4,58.54,466.35,22.11,2710.0,6546.0
947.98,15.239166666666668,63.645,15.043333333333337,60.0,6.4,58.54,466.35,22.11,2720.0,5525.0
876.86,15.533333333333331,63.557500000000005,15.3975,60.0,6.4,58.54,466.35,22.11,2720.0,5304.0
1024.27,15.15,66.8225,14.995833333333332,60.0,6.4,58.54,466.35,22.11,2720.0,5304.0
935.12,15.104166666666666,67.31333333333333,15.059166666666668,60.0,6.4,58.54,466.35,22.11,2725.0,4208.0
830.22,15.670833333333334,60.403333333333336,15.508333333333333,60.0,6.4,58.54,466.35,22.11,2723.0,4901.0
1159.9,15.595,63.935,15.393333333333333,60.0,6.4,58.54,466.35,22.11,1498.0,3296.0
1163.6,14.798333333333332,69.21583333333334,14.573333333333332,60.0,6.4,58.54,466.35,22.11,1445.0,2975.0
899.9100000000001,15.058333333333332,60.49333333333333,14.695833333333333,60.0,6.4,58.54,466.35,22.11,1400.0,3385.0
1240.59,15.218333333333334,64.41833333333334,14.906666666666666,60.0,6.4,58.54,466.35,22.11,1400.0,3200.0
936.45,15.438333333333333,65.10833333333333,15.1,60.0,6.4,58.54,466.35,22.11,1390.0,2900.0
1159.88,15.445,68.45916666666666,15.1175,60.0,6.4,58.54,466.35,22.11,1426.6,4488.5
1265.27,15.870833333333335,67.83833333333332,15.264166666666666,60.0,6.4,58.54,466.35,22.11,1426.6,4488.5
1095.81,15.6825,69.0625,15.245,60.0,6.4,58.54,466.35,22.11,1426.6,4488.5
31.91,15.084166666666668,67.67333333333333,14.763333333333334,60.0,6.4,58.54,466.35,22.11,1426.6,4488.5
38.59,15.235833333333332,69.39083333333333,15.018333333333333,60.0,6.4,58.54,466.35,22.11,1426.6,4488.5
784.06,25.095,50.48166667,25.47458387204506,45.93,6.4,62.32,256.65,17.21,25500.0,56100.0
1207.91,24.685,55.77166667,25.07355141173916,45.93,6.4,62.32,256.65,17.21,25600.0,57600.0
1106.32,25.14333333,53.9325,24.78439038808689,45.93,6.4,62.32,256.65,17.21,25500.0,52400.0
1212.71,24.87833333,55.57916667,25.258167148815467,45.93,6.4,62.32,256.65,17.21,26200.0,60889.0
1424.25,24.21333333,60.3475,24.55411735146238,45.93,6.4,62.32,256.65,17.21,27700.0,64500.0
1636.38,24.28666667,61.53666667,24.68533621144447,45.93,6.4,62.32,256.65,17.21,27500.0,57405.0
964.71,25.35083333,51.44083333,25.247910095845263,45.93,6.4,62.32,256.65,17.21,27500.0,62400.0
1027.43,25.42416667,53.70666667,25.427998362182365,45.93,6.4,62.32,256.65,17.21,38450.0,96119.0
1253.88,24.34083333,58.55083333,24.663634618163705,45.93,6.4,62.32,256.65,17.21,38450.0,90357.0
1055.0,24.52666667,53.14416667,24.69141323491888,45.93,6.4,62.32,256.65,17.21,40000.0,108000.0
1311.65,24.175,58.63916667,23.84351696364004,45.93,6.4,62.32,256.65,17.21,39500.0,105000.0
1244.19,24.64083333,57.72166667,24.32018208935379,45.93,6.4,62.32,256.65,17.21,38000.0,114994.0
1226.51,25.21583333,56.16416667,25.24176040580877,45.93,6.4,62.32,256.65,17.21,38880.0,77147.0
1136.79,25.67416667,54.60166667,25.422788625416405,45.93,6.4,62.32,256.65,17.21,38880.0,77147.0
1089.85,25.61166667,55.87166667,25.2161548093213,45.93,6.4,62.32,256.65,17.21,38880.0,77147.0
1089.85,25.61166667,55.87166667,25.62328235727127,45.93,6.4,62.32,256.65,17.21,38880.0,77147.0
1089.85,25.61166667,55.87166667,25.720454304023303,45.93,6.4,62.32,256.65,17.21,38880.0,77147.0
422.08,7.904166667,57.5925,7.9902308904801345,53.89,6.1,204.54,454.87,9.1,4605.0,8288.0
899.53,7.5725,66.21,7.860800581723748,53.89,6.1,204.54,454.87,9.1,4603.0,7825.0
752.06,7.459166667,63.95333333,7.51930021422524,53.89,6.1,204.54,454.87,9.1,4603.0,7825.0
720.77,8.124166667,64.32583333,7.985004068625434,53.89,6.1,204.54,454.87,9.1,4603.0,7500.0
842.7,7.815,67.23083333,7.327925667850265,53.89,6.1,204.54,454.87,9.1,4603.0,7500.0
817.03,7.618333333,67.43916667,7.916052202913349,53.89,6.1,204.54,454.87,9.1,4400.0,5105.0
555.27,8.293333333,59.0025,8.726599164647629,53.89,6.1,204.54,454.87,9.1,4400.0,5105.0
776.16,8.325,62.00833333,8.337256316490546,53.89,6.1,204.54,454.87,9.1,4400.0,5105.0
795.71,7.456666667,69.07916667,7.1044624266626535,53.89,6.1,204.54,454.87,9.1,4398.0,4837.0
714.98,7.3875,60.63,7.885211673597292,53.89,6.1,204.54,454.87,9.1,4650.0,6278.0
977.75,7.679166667,65.95083333,7.440661499192818,53.89,6.1,204.54,454.87,9.1,4650.0,6280.0
879.12,7.696666667,67.66833333,8.091565724858178,53.89,6.1,204.54,454.87,9.1,4700.0,7050.0
911.86,7.694166667,70.37916667,8.109039050692585,53.89,6.1,204.54,454.87,9.1,4559.6,6558.166666666667
949.4,8.356666667,68.62,7.864119516449387,53.89,6.1,204.54,454.87,9.1,4559.6,6558.166666666667
850.58,8.081666667,69.845,7.93728202685595,53.89,6.1,204.54,454.87,9.1,4559.6,6558.166666666667
850.58,8.081666667,69.845,8.554456694769451,53.89,6.1,204.54,454.87,9.1,4559.6,6558.166666666667
850.58,8.081666667,69.845,8.129661521809727,53.89,6.1,204.54,454.87,9.1,4559.6,6558.166666666667
418.24,1.4300000000000004,54.840833333333336,1.6933333333333334,58.32,7.2,177.23,600.45,14.25,218.0,428.0
778.1800000000001,1.5733333333333337,59.55416666666667,1.8066666666666664,58.32,7.2,177.23,600.45,14.25,218.0,400.0
937.16,0.4708333333333334,64.38833333333334,0.1733333333333333,58.32,7.2,177.23,600.45,14.25,218.0,300.0
872.0600000000001,1.5058333333333334,65.01083333333334,1.4941666666666666,58.32,7.2,177.23,600.45,14.25,2062.0,2250.0
1135.27,0.8933333333333335,66.93833333333333,0.3275000000000001,58.32,7.2,177.23,600.45,14.25,2365.0,2750.0
1142.14,1.1483333333333332,65.4625,1.2441666666666666,58.32,7.2,177.23,600.45,14.25,2365.0,1088.0
798.32,1.5524999999999995,60.23916666666667,1.7558333333333334,58.32,7.2,177.23,600.45,14.25,2500.0,3025.0
882.34,1.6783333333333337,61.3875,1.7008333333333334,58.32,7.2,177.23,600.45,14.25,2500.0,5700.0
1064.05,0.9433333333333336,67.24166666666666,0.7625000000000001,58.32,7.2,177.23,600.45,14.25,276.0,605.0
865.61,0.3091666666666666,66.78666666666666,0.2675,58.32,7.2,177.23,600.45,14.25,2600.0,6300.0
1286.31,0.6458333333333334,72.64416666666666,0.0591666666666665,58.32,7.2,177.23,600.45,14.25,2590.0,5420.0
943.23,0.7541666666666665,68.77583333333332,0.4675000000000002,58.32,7.2,177.23,600.45,14.25,2600.0,4470.0
951.83,0.6566666666666667,71.77083333333333,0.2491666666666665,58.32,7.2,177.23,600.45,14.25,2113.2,2728.0
847.98,2.200833333333333,64.52499999999999,2.188333333333333,58.32,7.2,177.23,600.45,14.25,2113.2,2728.0
923.34,1.659166666666667,67.72,1.8158333333333327,58.32,7.2,177.23,600.45,14.25,2113.2,2728.0
32.81,1.4858333333333331,66.15583333333333,1.6375000000000002,58.32,7.2,177.23,600.45,14.25,2113.2,2728.0
35.02,0.3416666666666668,72.9525,-0.1533333333333333,58.32,7.2,177.23,600.45,14.25,2113.2,2728.0
678.53,16.906666666666666,48.93,16.267500000000002,52.24,6.3,78.25,401.84,16.334,9600.0,13320.0
843.9599999999999,16.83666666666667,52.26416666666668,16.049166666666668,52.24,6.3,78.25,401.84,16.334,9600.0,17200.0
1077.95,16.333333333333332,55.318333333333335,15.515833333333331,52.24,6.3,78.25,401.84,16.334,11000.0,19380.0
929.38,16.868333333333332,54.96666666666667,16.036666666666665,52.24,6.3,78.25,401.84,16.334,11000.0,16060.0
1277.0800000000002,16.254166666666666,58.93333333333334,15.249166666666667,52.24,6.3,78.25,401.84,16.334,11000.0,16060.0
1179.9,16.255,59.01833333333334,15.36,52.24,6.3,78.25,401.84,16.334,11000.0,10760.0
907.95,17.213333333333335,51.23916666666667,16.385,52.24,6.3,78.25,401.84,16.334,16150.0,26896.0
1180.77,17.309166666666666,54.314166666666665,16.479166666666668,52.24,6.3,78.25,401.84,16.334,16150.0,28000.0
1354.63,16.06083333333333,61.56,15.21,52.24,6.3,78.25,401.84,16.334,16150.0,30210.0
872.18,16.465,56.90083333333334,15.720833333333331,52.24,6.3,78.25,401.84,16.334,16150.0,33915.0
1449.3000000000002,16.3775,65.29,15.48,52.24,6.3,78.25,401.84,16.334,15950.0,33510.0
939.05,16.805,57.7625,15.910000000000002,52.24,6.3,78.25,401.84,16.334,15940.0,32500.0
927.37,16.799166666666668,58.84666666666666,16.059166666666666,52.24,6.3,78.25,401.84,16.334,16068.0,23150.916666666668
835.93,17.580000000000002,53.240833333333335,16.701666666666664,52.24,6.3,78.25,401.84,16.334,16068.0,23150.916666666668
937.65,17.416666666666668,55.8875,16.699166666666667,52.24,6.3,78.25,401.84,16.334,16068.0,23150.916666666668
33.66,16.895833333333332,56.880833333333335,16.070833333333333,52.24,6.3,78.25,401.84,16.334,16068.0,23150.916666666668
34.120000000000005,16.351666666666667,61.428333333333335,15.65,52.24,6.3,78.25,401.84,16.334,16068.0,23150.916666666668
383.88,10.158333333333331,54.86833333333334,10.363333333333332,44.54,6.2,168.54,418.121,10.56,4146.0,8541.0
1070.86,9.76,65.1925,9.589166666666666,44.54,6.2,168.54,418.121,10.56,4121.0,9470.0
917.79,9.485,63.90916666666666,9.2225,44.54,6.2,168.54,418.121,10.56,4150.0,9470.0
926.85,10.155,64.83,10.003333333333332,44.54,6.2,168.54,418.121,10.56,4155.0,8725.0
1009.6,9.745833333333334,67.2825,9.385833333333332,44.54,6.2,168.54,418.121,10.56,4155.0,7479.0
1114.23,9.738333333333332,66.74499999999999,9.663333333333334,44.54,6.2,168.54,418.121,10.56,4155.0,6157.0
745.3,10.358333333333333,59.42916666666667,10.330833333333333,44.54,6.2,168.54,418.121,10.56,4155.0,7230.0
865.1700000000001,10.570833333333336,61.142500000000005,10.653333333333334,44.54,6.2,168.54,418.121,10.56,4120.0,7240.0
924.16,9.7,66.9225,9.676666666666668,44.54,6.2,168.54,418.121,10.56,4115.0,7592.0
941.25,9.575833333333334,61.04083333333333,9.513333333333334,44.54,6.2,168.54,418.121,10.56,3910.0,7234.0
1349.89,9.5875,68.97416666666668,9.295833333333333,44.54,6.2,168.54,418.121,10.56,3900.0,7334.0
1397.88,9.746666666666666,68.9225,9.393333333333333,44.54,6.2,168.54,418.121,10.56,3910.0,7850.0
1535.88,9.555,72.0675,9.174166666666666,44.54,6.2,168.54,418.121,10.56,3991.0,7860.166666666667
1444.39,10.4325,67.24166666666666,10.0,44.54,6.2,168.54,418.121,10.56,3991.0,7860.166666666667
1423.03,10.156666666666666,69.98083333333334,9.805,44.54,6.2,168.54,418.121,10.56,3991.0,7860.166666666667
39.2,9.721666666666666,68.9125,9.5275,44.54,6.2,168.54,418.121,10.56,3991.0,7860.166666666667
50.98,9.3875,73.03,8.992500000000001,44.54,6.2,168.54,418.121,10.56,3991.0,7860.166666666667
537.58,14.758333333333333,50.31666666666666,14.369166666666668,44.87,6.5,161.25,240.32,10.78,6410.0,12000.0
1204.26,14.401666666666666,57.836666666666666,13.733333333333334,44.87,6.5,161.25,240.32,10.78,6495.0,11042.0
1310.1899999999998,14.1375,58.85666666666666,13.391666666666666,44.87,6.5,161.25,240.32,10.78,6495.0,9800.0
1265.12,14.39,61.62166666666667,13.5525,44.87,6.5,161.25,240.32,10.78,8095.0,11740.0
1546.03,14.080833333333333,63.42166666666666,13.1725,44.87,6.5,161.25,240.32,10.78,8095.0,14550.0
1838.72,14.040833333333332,63.392500000000005,13.260833333333332,44.87,6.5,161.25,240.32,10.78,7434.0,8303.0
1161.81,14.730833333333337,56.79083333333333,13.94,44.87,6.5,161.25,240.32,10.78,8098.0,15791.0
1233.87,14.998333333333331,57.79583333333333,14.333333333333334,44.87,6.5,161.25,240.32,10.78,8100.0,15796.0
1412.34,13.991666666666667,63.26166666666666,13.270833333333334,44.87,6.5,161.25,240.32,10.78,8074.0,14978.0
1465.14,14.036666666666669,59.03916666666667,13.3075,44.87,6.5,161.25,240.32,10.78,8105.0,16048.0
1955.66,13.903333333333334,67.39833333333333,13.095,44.87,6.5,161.25,240.32,10.78,8095.0,14866.0
1805.39,14.215833333333334,63.23333333333334,13.284166666666666,44.87,6.5,161.25,240.32,10.78,7817.0,16500.0
1621.16,14.133333333333333,65.28666666666668,13.190833333333332,44.87,6.5,161.25,240.32,10.78,8038.2,13451.166666666666
1644.39,14.8825,61.2,13.871666666666668,44.87,6.5,161.25,240.32,10.78,8038.2,13451.166666666666
1626.08,14.745833333333332,63.41166666666667,13.871666666666668,44.87,6.5,161.25,240.32,10.78,8038.2,13451.166666666666
52.73,14.229166666666666,63.13083333333333,13.3925,44.87,6.5,161.25,240.32,10.78,8038.2,13451.166666666666
55.32,13.994166666666668,66.51,13.225,44.87,6.5,161.25,240.32,10.78,8038.2,13451.166666666666
238.04,-2.435,54.51500000000001,-1.600833333333333,52.45,7.08,161.25,580.288,13.688,969.0,998.0
356.02,-2.0416666666666665,55.91166666666667,-1.0833333333333333,52.45,7.08,161.25,580.288,13.688,969.0,998.0
445.91,-3.124166666666667,62.46833333333333,-2.408333333333333,52.45,7.08,161.25,580.288,13.688,1000.0,990.0
416.12,-2.1441666666666666,61.32833333333334,-1.3916666666666664,52.45,7.08,161.25,580.288,13.688,995.0,975.0
535.6,-2.8341666666666665,63.44583333333333,-2.6608333333333336,52.45,7.08,161.25,580.288,13.688,990.0,970.0
437.38,-2.4250000000000003,61.7325,-1.5166666666666668,52.45,7.08,161.25,580.288,13.688,990.0,431.0
328.31,-2.25,57.36833333333333,-1.1675000000000002,52.45,7.08,161.25,580.288,13.688,1011.0,890.0
428.47,-2.1575,60.01416666666666,-1.535,52.45,7.08,161.25,580.288,13.688,1091.0,820.0
452.31,-2.67,64.0825,-2.1316666666666664,52.45,7.08,161.25,580.288,13.688,572.0,875.0
319.6,-3.138333333333333,65.46499999999999,-2.079166666666667,52.45,7.08,161.25,580.288,13.688,1015.0,1173.0
577.86,-2.918333333333333,72.5175,-2.8366666666666664,52.45,7.08,161.25,580.288,13.688,1018.0,953.0
444.15,-3.0283333333333338,68.885,-2.659166666666667,52.45,7.08,161.25,580.288,13.688,1021.0,1021.0
506.01,-3.028333333333333,70.51916666666666,-2.964166666666667,52.45,7.08,161.25,580.288,13.688,943.4,924.5
359.95,-1.25,60.575,-0.4758333333333331,52.45,7.08,161.25,580.288,13.688,943.4,924.5
456.18,-1.8891666666666669,65.895,-0.9775,52.45,7.08,161.25,580.288,13.688,943.4,924.5
14.33,-2.020833333333333,61.90833333333333,-1.1608333333333334,52.45,7.08,161.25,580.288,13.688,943.4,924.5
19.18,-3.501666666666667,71.59,-3.513333333333333,52.45,7.08,161.25,580.288,13.688,943.4,924.5
1178.43,21.4725,62.1025,21.00583333333333,54.967,5.883,136.749,346.692,16.353,4600.0,8050.0
1398.39,21.31,65.37583333333333,20.80583333333333,54.967,5.883,136.749,346.692,16.353,4708.0,8945.0
1455.89,21.72,62.935,21.195833333333333,54.967,5.883,136.749,346.692,16.353,4708.0,8500.0
1272.99,21.74416666666667,62.75666666666666,21.1875,54.967,5.883,136.749,346.692,16.353,4735.0,9020.0
1582.67,21.298333333333336,65.54333333333334,20.785833333333333,54.967,5.883,136.749,346.692,16.353,4735.0,10627.0
1431.47,21.381666666666664,66.0825,20.9525,54.967,5.883,136.749,346.692,16.353,4735.0,8250.0
1394.45,21.779166666666665,61.72,21.199166666666667,54.967,5.883,136.749,346.692,16.353,4735.0,9050.0
1937.44,21.7475,63.81583333333333,21.115,54.967,5.883,136.749,346.692,16.353,4800.0,13365.0
1851.42,21.0525,67.03583333333334,20.51333333333333,54.967,5.883,136.749,346.692,16.353,4620.0,13398.0
1452.17,21.4675,59.586666666666666,20.74,54.967,5.883,136.749,346.692,16.353,4700.0,12960.0
1837.25,21.576666666666668,62.9575,20.9075,54.967,5.883,136.749,346.692,16.353,4697.0,12350.0
1356.3,21.926666666666662,62.3725,21.2575,54.967,5.883,136.749,346.692,16.353,4620.0,15338.0
1530.95,22.125833333333333,64.4675,21.551666666666662,54.967,5.883,136.749,346.692,16.353,4687.4,10821.083333333334
1812.52,22.445833333333336,64.07583333333334,21.69083333333333,54.967,5.883,136.749,346.692,16.353,4687.4,10821.083333333334
1633.71,22.10333333333333,66.73166666666667,21.474166666666665,54.967,5.883,136.749,346.692,16.353,4687.4,10821.083333333334
47.9,21.535833333333333,64.65416666666667,20.97,54.967,5.883,136.749,346.692,16.353,4687.4,10821.083333333334
58.59,21.66916666666667,66.81,21.2125,54.967,5.883,136.749,346.692,16.353,4687.4,10821.083333333334
1700.0,22.0,56.0,22.213572769909067,52.11,6.315,171.25,497.299,10.918,7850.0,9810.0
1710.0,21.0,55.0,20.93657252377364,52.11,6.315,171.25,497.299,10.918,7850.0,10472.0
1852.0,25.0,58.0,25.363557722768363,52.11,6.315,171.25,497.299,10.918,7850.0,11225.0
1452.0,26.0,59.0,25.53141667901944,52.11,6.315,171.25,497.299,10.918,8828.0,11035.0
1569.0,25.0,54.0,25.01458712326936,52.11,6.315,171.25,497.299,10.918,8500.0,13364.0
1852.0,23.0,52.0,22.75173712393067,52.11,6.315,171.25,497.299,10.918,8500.0,8622.0
2021.0,22.0,53.0,21.704979378197265,52.11,6.315,171.25,497.299,10.918,8800.0,10670.0
1960.0,24.0,51.0,23.626965302616,52.11,6.315,110.21,432.25,10.918,11800.0,14632.0
1980.0,29.0,49.0,29.239105629077542,52.11,6.315,110.21,432.25,10.918,11820.0,15366.0
1987.0,28.0,58.0,28.338740554687565,52.11,6.315,110.21,432.25,10.918,11900.0,14886.0
2023.0,27.0,59.0,27.158551639017897,52.11,6.315,110.21,432.25,10.918,11550.0,13321.0
2024.0,25.0,56.0,25.430711238647888,52.11,6.315,110.21,432.25,10.918,13040.0,15500.0
1947.0,24.0,52.0,24.091428163179263,52.11,6.315,110.21,432.25,10.918,12022.0,12408.583333333334
1452.0,25.0,54.0,25.48628818384241,52.11,6.315,110.21,432.25,10.918,12022.0,12408.583333333334
1980.0,26.0,52.0,25.583811272574188,52.11,6.315,110.21,432.25,10.918,12022.0,12408.583333333334
1980.0,26.0,52.0,25.972417778402924,52.11,6.315,110.21,432.25,10.918,12022.0,12408.583333333334
1980.0,26.0,52.0,25.951946869371355,52.11,6.315,110.21,432.25,10.918,12022.0,12408.583333333334
1089.42,21.7375,60.42416666666667,21.405833333333334,41.26,5.9,60.189,240.23,18.032,15100.0,32280.0
1344.74,21.536666666666665,64.09166666666667,21.133333333333333,41.26,5.9,60.189,240.23,18.032,15500.0,44950.0
1385.42,21.925,61.81166666666667,21.495833333333334,41.26,5.9,60.189,240.23,18.032,15700.0,39250.0
1240.61,21.94666666666667,61.72583333333333,21.50333333333333,41.26,5.9,60.189,240.23,18.032,17000.0,44200.0
1514.72,21.46583333333333,64.86166666666666,21.0525,41.26,5.9,60.189,196.32,18.032,15000.0,43500.0
1361.99,21.57333333333333,65.28083333333333,21.250833333333333,41.26,5.9,60.189,196.32,18.032,15000.0,36500.0
1306.52,22.025,60.24166666666667,21.561666666666667,41.26,5.9,60.189,196.32,18.032,14000.0,34000.0
1824.73,21.953333333333333,62.87583333333333,21.429166666666664,41.26,5.9,60.189,196.32,18.032,11500.0,24150.0
1767.5,21.24,66.22166666666666,20.78,41.26,5.9,60.189,196.32,18.032,7500.0,25150.0
1346.68,21.64916666666667,58.57833333333334,21.065,41.26,5.9,60.189,196.32,18.032,6500.0,21750.0
1736.5,21.6925,62.36166666666667,21.16,41.26,5.9,60.189,196.32,18.032,7000.0,22540.0
1283.1699999999998,22.085833333333337,61.54416666666666,21.531666666666663,41.26,5.9,60.189,196.32,18.032,8050.0,24150.0
1404.37,22.34583333333333,63.07416666666666,21.861666666666665,41.26,5.9,60.189,196.32,18.032,8110.0,32701.666666666668
1623.73,22.66416666666667,62.810833333333335,21.98,41.26,5.9,60.189,196.32,18.032,8110.0,32701.666666666668
1421.51,22.36916666666667,65.08166666666666,21.844166666666663,41.26,5.9,60.189,196.32,18.032,8110.0,32701.666666666668
40.63,21.82583333333333,62.66166666666667,21.386666666666667,41.26,5.9,60.189,196.32,18.032,8110.0,32701.666666666668
51.13,21.936666666666667,65.3275,21.6,41.26,5.9,60.189,196.32,18.032,8110.0,32701.666666666668
523.5,11.180833333333332,50.95916666666667,10.975833333333334,57.502,6.304,98.25,537.212,9.732,2800.0,2800.0
790.0500000000001,11.159166666666666,55.6225,10.8325,57.502,6.304,98.25,537.212,9.732,2800.0,2800.0
1006.67,10.459166666666668,59.395,9.953333333333331,57.502,6.304,98.25,537.212,9.732,2800.0,2000.0
903.96,11.078333333333331,60.07916666666667,10.5775,57.502,6.304,98.25,537.212,9.732,2800.0,2918.0
1223.88,10.479166666666666,63.3975,9.693333333333332,57.502,6.304,98.25,537.212,9.732,3000.0,3126.0
1131.39,10.583333333333334,62.89916666666667,10.036666666666669,57.502,6.304,98.25,537.212,9.732,2850.0,1532.0
839.62,11.321666666666667,55.7825,10.885833333333332,57.502,6.304,98.25,537.212,9.732,2500.0,3500.0
1029.89,11.445,58.02166666666667,10.975833333333334,57.502,6.304,98.25,537.212,9.732,2300.0,2530.0
1232.82,10.375833333333334,65.50833333333334,9.7875,57.502,6.304,98.25,537.212,9.732,3000.0,3600.0
845.0699999999999,10.435833333333331,62.314166666666665,10.023333333333332,57.502,6.304,98.25,537.212,9.732,2450.0,5390.0
1358.31,10.531666666666666,69.715,9.870833333333334,57.502,6.304,98.25,537.212,9.732,2453.0,4611.0
892.54,10.793333333333337,63.74,10.23,57.502,6.304,98.25,537.212,9.732,2450.0,4930.0
890.97,10.803333333333333,65.17416666666666,10.343333333333332,57.502,6.304,98.25,537.212,9.732,2530.6,3311.4166666666665
797.96,11.8275,58.5825,11.335,57.502,6.304,98.25,537.212,9.732,2530.6,3311.4166666666665
879.64,11.545,61.37833333333333,11.2275,57.502,6.304,98.25,537.212,9.732,2530.6,3311.4166666666665
32.7,11.111666666666666,61.87583333333333,10.69,57.502,6.304,98.25,537.212,9.732,2530.6,3311.4166666666665
33.74,10.420833333333333,66.88416666666667,9.923333333333334,57.502,6.304,98.25,537.212,9.732,2530.6,3311.4166666666665
838.43,22.99166666666667,46.965833333333336,22.361666666666665,41.13,7.028,80.338,251.252,18.208,17000.0,37400.0
1025.46,22.82333333333333,49.85416666666666,22.03916666666667,41.13,7.028,80.338,251.252,18.208,19500.0,46800.0
1281.82,22.570833333333336,51.9375,21.756666666666664,41.13,7.028,80.338,251.252,18.208,20900.0,49742.0
1111.22,22.984166666666667,51.16416666666667,22.20583333333333,41.13,7.028,80.338,251.252,18.208,20900.0,55200.0
1507.6699999999998,22.29583333333333,55.78083333333333,21.395,41.13,7.028,80.338,251.252,18.208,21000.0,47200.0
1498.51,22.206666666666667,56.69083333333333,21.34083333333333,41.13,7.028,80.338,251.252,18.208,21000.0,40120.0
1113.3,23.254166666666663,49.22416666666667,22.471666666666668,41.13,7.028,80.338,251.252,18.208,3500.0,63000.0
1397.78,23.355,52.935833333333335,22.558333333333334,41.13,7.028,80.338,251.252,18.208,34500.0,69000.0
